Thu Mar 12 19:55:50 +0000 2020,16331357,nicholasmoore,,I hope we have some serious tax breaks on the way and maybe even some stimulus checks. Please @realDonaldTrump / @Mike_Pence / @GovMikeDeWine #ohio,#ohio,@realDonaldTrump @Mike_Pence @GovMikeDeWine,,,0,0,1,https://twitter.com/nicholasmoore/status/1238191995450986497
Thu Mar 12 19:47:55 +0000 2020,3250301,bafeldman,,every american household needs a thousand-dollar stimulus check so they can afford a ray tracing-capable GPU,,,,,0,0,15,https://twitter.com/bafeldman/status/1238190003114643459
Thu Mar 12 19:44:30 +0000 2020,1070048755,DesleyAndrew,,Check out Australia’s stimulus plan which does just those things.,,,DavidCornDC,,0,0,0,https://twitter.com/DesleyAndrew/status/1238189141738700806
Thu Mar 12 19:37:59 +0000 2020,825531576314363904,King_SD_,,I hope we get a stimulus checks this year ,,,,,0,0,0,https://twitter.com/King_SD_/status/1238187500251820034
Thu Mar 12 19:31:50 +0000 2020,137485149,jplithgow,,"Just curious, what kind of program would you favor? Something similar to the 2009 stimulus checks that went direct to workers?",,,heynottheface,,1,0,0,https://twitter.com/jplithgow/status/1238185953719660546
Thu Mar 12 19:30:26 +0000 2020,40066217,rowdybt,,Stimulus checks ain’t gonna work this time to boost the stock market. This virus gonna be here straight into the fall. I’m more worried he’s gonna try and delay elections,,,Geechi_Luciano,,0,0,0,https://twitter.com/rowdybt/status/1238185602236977154
Thu Mar 12 19:25:07 +0000 2020,21683381,Geechi_Luciano,,Trump about to corona virus his way into a 2nd term once he sends out these stimulus checks and bails out the stock market.,,,,,0,1,0,https://twitter.com/Geechi_Luciano/status/1238184263452897285
Thu Mar 12 19:21:42 +0000 2020,505431864,DylanWebb1995,,"1.5 tril stimulus package, but no word on making medical visits to check for corna free to uninsured/underinsured Americans ? No litgation requiring large employers to have paid sick time to those who can’t work when they contract this virus.",,,,,1,0,0,https://twitter.com/DylanWebb1995/status/1238183405365444611
Thu Mar 12 19:16:38 +0000 2020,158204905,ThedreamerX,,"Either that, or drop some stimulus checks.",,,ToureDeTrap,,1,0,1,https://twitter.com/ThedreamerX/status/1238182130154438657
Thu Mar 12 19:05:44 +0000 2020,37462633,AshBaloghNM,,"Imagine if we spent a fraction of that (or the whole thing) on Paid Sick Leave for workers, stimulus checks directly to families, universal health care during a public health crisis! ",,,AliVelshi,https://twitter.com/AliVelshi/status/1238153956645363714,1,0,2,https://twitter.com/AshBaloghNM/status/1238179387490459648
Thu Mar 12 18:58:49 +0000 2020,969806394902962177,10959308a,,"The fed can't write checks to people??? Like I agree that Congress should pass a stimulus package that is just a check to people. But that isn't the fed, and the fed's intentions are also a part of the solution. If money stops moving, everything stops. For everyone.",,,stephenossola,,0,0,0,https://twitter.com/10959308a/status/1238177647051583494
Thu Mar 12 18:57:18 +0000 2020,1216110546732421120,Dolo_Deon,,Shit when them stimulus checks dropping?? @realDonaldTrump I was too young last time but now,,@realDonaldTrump,,,0,0,0,https://twitter.com/Dolo_Deon/status/1238177264875028485
Thu Mar 12 18:53:06 +0000 2020,1610045018,Six8thegreat1,,If you wanted a stimulus youd just send everyone a $1000 check. Payroll taxes are the primary funding for social security and medicare. Republicans have always wanted to eliminate these programs.,,,,,0,0,0,https://twitter.com/Six8thegreat1/status/1238176208296103936
Thu Mar 12 18:52:59 +0000 2020,32204450,Under6ftNoBeard,,Trump needs to issue those stimulus checks George W did,,,yesthatbc,,1,0,0,https://twitter.com/Under6ftNoBeard/status/1238176177375727616
Thu Mar 12 18:48:54 +0000 2020,26027647,erinpeep,,Halt rent and mortgage payments and debts. Economic stimulus for everyone - like $1K for the next three months in the form of a direct deposit or a check.,,,,,0,0,1,https://twitter.com/erinpeep/status/1238175148173217792
Thu Mar 12 18:48:07 +0000 2020,1176500477544017928,PGulags,,Maybe a better stimulus would have been a 8k check to everyone that doesn't make 100k a year,,,AliVelshi,,1,0,17,https://twitter.com/PGulags/status/1238174951162683392
Thu Mar 12 18:45:44 +0000 2020,914059566295392257,CryptoCoyote,,They should do a Bush era style stimulus check,,,chad_alt,,0,0,2,https://twitter.com/CryptoCoyote/status/1238174351658299394
Thu Mar 12 18:38:39 +0000 2020,916731766672470016,antifah_Q,,"Mark Cuban doesn’t think Americans should get a stimulus check. Instead, he believes small business owners will be willing to take a loan out to pay their employees to not work. If you have a caring biz owner, your life isn’t impacted. If you have a greedy owner, you’re fucked.",,,,,0,0,0,https://twitter.com/antifah_Q/status/1238172568227479552
Thu Mar 12 18:37:26 +0000 2020,1060942381028175873,ralphcarhart,,"Student loan borrowers: Help us with our collective $1.5 trillion debt, please! Congress: But how will we pay for it? Now excuse me, I need to go write a stimulus check for $1.5 trillion dollars or else Dear Leader’s investor friends might suffer.",,,,,0,1,9,https://twitter.com/ralphcarhart/status/1238172262722928642
Thu Mar 12 18:32:30 +0000 2020,72310257,ljsilver71,,From https://www.pinterest.it/pin/500181102365378718/analytics Lots of stimulus for a #photography Check out my website http://bit.ly/twrmhome for more,#photography,,,"https://www.pinterest.it/pin/500181102365378718/analytics,http://bit.ly/twrmhome",0,0,3,https://twitter.com/ljsilver71/status/1238171021410271233
Thu Mar 12 18:28:48 +0000 2020,721939543457288192,ErichSchaffer,,When do we get covfefe-19 stimulus checks?,,,,,0,2,0,https://twitter.com/ErichSchaffer/status/1238170092497563648
Thu Mar 12 18:26:13 +0000 2020,822338631889104896,JohnHeide2,,"Mr. @POTUS @realDonaldTrump, CC: @HouseGOP, @SenateGOP I don't agree with a payroll tax cut! A payroll tax cut helps the rich more than it helps the poor! A payroll tax cut ONLY if you limit it to income of $100,000.00 max! A stimulus check based on income would be better!!.",,@POTUS @realDonaldTrump @HouseGOP @SenateGOP,realDonaldTrump,,0,0,0,https://twitter.com/JohnHeide2/status/1238169441113792512
Thu Mar 12 18:25:37 +0000 2020,822338631889104896,JohnHeide2,,"Mr. @POTUS @realDonaldTrump, CC: @HouseGOP, @SenateGOP I don't agree with a payroll tax cut! A payroll tax cut helps the rich more than it helps the poor! A payroll tax cut ONLY if you limit it to income of $100,000.00 max! A stimulus check based on income would be better! ",,@POTUS @realDonaldTrump @HouseGOP @SenateGOP,realDonaldTrump,https://twitter.com/realDonaldTrump/status/1238046001744826369,0,0,1,https://twitter.com/JohnHeide2/status/1238169291528081409
Thu Mar 12 18:23:46 +0000 2020,822338631889104896,JohnHeide2,,"Mr. @POTUS @realDonaldTrump, CC: @HouseGOP, @SenateGOP I don't agree with a payroll tax cut! A payroll tax cut helps the rich more than it helps the poor! A payroll tax cut ONLY if you limit it to income of $100,000.00 max! A stimulus check based on income would be better!!!",,@POTUS @realDonaldTrump @HouseGOP @SenateGOP,realDonaldTrump,,0,0,0,https://twitter.com/JohnHeide2/status/1238168823573803008
Thu Mar 12 18:22:15 +0000 2020,822338631889104896,JohnHeide2,,"Mr. @POTUS @realDonaldTrump, CC: @HouseGOP, @SenateGOP I don't agree with a payroll tax cut! A payroll tax cut helps the rich more than it helps the poor! A payroll tax cut ONLY if you limit it to income of $100,000.00 max! A stimulus check based on income would be better!! ",,@POTUS @realDonaldTrump @HouseGOP @SenateGOP,HouseGOP,https://twitter.com/HouseGOP/status/1238124877904830464,0,0,0,https://twitter.com/JohnHeide2/status/1238168441757917184
Thu Mar 12 18:18:54 +0000 2020,14297863,scottsantens,,The clock is ticking. Recess has been canceled next week so that Congress can pass #CoronavirusPandemic legislation. We need to make sure that legislation includes a #UBIStimulus. Please contact your reps to make sure they know how important a universal cash stimulus check is. ,#CoronavirusPandemic #UBIStimulus,,CNBCnow,https://twitter.com/CNBCnow/status/1238154334698909698,20,243,701,https://twitter.com/scottsantens/status/1238167600288239616
Thu Mar 12 18:17:08 +0000 2020,733016843011645441,algernon_austin,,"A payroll tax cut, trickles out slowly with every paycheck. It is a slow response to a fast-moving crisis. A lump-sum check is a faster and more effective stimulus. 4/6 ",,,,https://www.epi.org/blog/getting-serious-about-the-economic-response-to-covid-19/,1,0,0,https://twitter.com/algernon_austin/status/1238167155109236738
Thu Mar 12 18:12:57 +0000 2020,1224758766589173765,drogothetroll3,,"@SpeakerPelosi @HouseDemocrats @stevenmnuchin1 consider a stimulus like in 2008, to help offset financial burden on ppl, missing days, etc part time hourly ppl majorly impacted! U need to help mandate sick pay for part time, $1000 stimulus check citizens 18+ If not total collapse",,@SpeakerPelosi @HouseDemocrats @stevenmnuchin1,MSNBC,,0,0,0,https://twitter.com/drogothetroll3/status/1238166101952954370
Thu Mar 12 18:12:35 +0000 2020,1224758766589173765,drogothetroll3,,"@SpeakerPelosi @HouseDemocrats @stevenmnuchin1 consider a stimulus like in 2008, to help offset financial burden on ppl, missing days, etc part time hourly ppl majorly impacted! U need to help mandate sick pay for part time, $1000 stimulus check citizens 18+ If not total collapse",,@SpeakerPelosi @HouseDemocrats @stevenmnuchin1,realDonaldTrump,,0,0,0,https://twitter.com/drogothetroll3/status/1238166010966036480
Thu Mar 12 18:12:13 +0000 2020,299797266,Zach_Potter,,I agree! It’s simple and the multiplier effect likely many times most other stimulus measures. You can even claw back the check from those that make over a certain threshold next year at tax time. Just get the money out fast,,,rationalwalk,,0,0,0,https://twitter.com/Zach_Potter/status/1238165916581613575
Thu Mar 12 18:12:13 +0000 2020,1224758766589173765,drogothetroll3,,"@SpeakerPelosi @HouseDemocrats @stevenmnuchin1 consider a stimulus like in 2008, to help offset financial burden on ppl, missing days, etc part time hourly ppl majorly impacted! U need to help mandate sick pay for part time, $1000 stimulus check citizens 18+ If not total collapse",,@SpeakerPelosi @HouseDemocrats @stevenmnuchin1,realDonaldTrump,,0,0,0,https://twitter.com/drogothetroll3/status/1238165916178944006
Thu Mar 12 18:03:13 +0000 2020,1022682641093537799,wcsPHSbg,,"(2/2) There will be a few different ones. One is general notes/timeline, another is reviewing rubric and expectations/stimulus materials, and then going over student examples for the IWA. Check those resources out and email me with your RD Research Qs and stimulus connections",,,,,0,0,3,https://twitter.com/wcsPHSbg/status/1238163654023032833
Thu Mar 12 18:01:55 +0000 2020,1939265706,marxuckerberg,,"Joe Biden doesn’t want healthcare to be a right, but he does think that your local used car dealership should get a stimulus check while you’re holed up trying not to catch the superflu ",,,LisaMirandoCNN,https://twitter.com/LisaMirandoCNN/status/1238158789901275139,1,0,2,https://twitter.com/marxuckerberg/status/1238163326376407041
Thu Mar 12 18:00:47 +0000 2020,1192339719537020928,hounddog1011,,"Hey Ronna, Wake up Over half the nation makes less then $50000 a year. A thousand dollar stimulus check would hold them over. We gave money to farmers Why not Americans when they need it Smell the coffee I bets the Dems stay",,,GOPChairwoman,,0,0,1,https://twitter.com/hounddog1011/status/1238163039326699522
Thu Mar 12 17:45:20 +0000 2020,822338631889104896,JohnHeide2,,"Mr. @POTUS @realDonaldTrump, CC: @HouseGOP, @SenateGOP I don't agree with a payroll tax cut! A payroll tax cut helps the rich more than it helps the poor! A payroll tax cut ONLY if you limit it to income of $100,000.00 max! A stimulus check would be better based on income!!. ",,@POTUS @realDonaldTrump @HouseGOP @SenateGOP,,,0,0,0,https://twitter.com/JohnHeide2/status/1238159151601037313
Thu Mar 12 17:39:44 +0000 2020,1091012731216580608,zayaanshaafiu,,".@ezraklein @mattyglesias Saw the Bennet's recession plan post-- have you guys looked at what a stimulus package would look like for each candidate? They havent released anything, but whether its corporate bailouts, debt erasure, checks, green investment etc is very consequential",,@ezraklein @mattyglesias,,,0,0,0,https://twitter.com/zayaanshaafiu/status/1238157742105395201
Thu Mar 12 17:38:18 +0000 2020,270991756,shaneparishgtr,,We’re gonna need to do some kind of economic stimulus package where everybody gets a check. This is craziness,,,AudreyEwell,,1,0,3,https://twitter.com/shaneparishgtr/status/1238157382095646721
Thu Mar 12 17:37:33 +0000 2020,1220772460984844289,BrendaGriego5,,"Make it passed and gone through democratic views and republican views.. That you can do the sick leave thing, but also better you, you are gonna pass a bill that you will give to all united states citizens a stimulus check of so much to democratic and republican people of USA",,,BrendaGriego5,,0,0,0,https://twitter.com/BrendaGriego5/status/1238157195172143107
Thu Mar 12 17:28:50 +0000 2020,1091012731216580608,zayaanshaafiu,,"And we still have no idea what the candidates' plans are for the stimulus package they almost certainly have to pass next year! Knowing details, and having it on the record to hold accountable, is crucial- is it corporate bailouts, debt cancellation, checks, green investment, etc",,,ezraklein,,1,0,1,https://twitter.com/zayaanshaafiu/status/1238155001169686530
Thu Mar 12 17:25:06 +0000 2020,502169924,TheLastAmanda,,It doesn’t. They should be sending out stimulus checks. Setting aside emergency money for quarantined individuals. And passing legislation to stall evictions. At the very least.,,,ScottFeldman,,0,0,1,https://twitter.com/TheLastAmanda/status/1238154059074461696
Thu Mar 12 17:24:33 +0000 2020,29638623,1AdonisFox,,We gon need some real stimulus check packages in a couple months,,,,,0,0,0,https://twitter.com/1AdonisFox/status/1238153922381897728
Thu Mar 12 17:20:01 +0000 2020,1091012731216580608,zayaanshaafiu,,"Not just so voters know, but also so at least they're all on the record and can be held accountable if their recession stimulus is more corporate and bank bailouts versus, say, sending out checks or cancelling debt en masse or green investment or public health infrastructure dev",,,zayaanshaafiu,,1,0,1,https://twitter.com/zayaanshaafiu/status/1238152780805820416
Thu Mar 12 17:18:32 +0000 2020,3405673858,PaulRizzo504,,When the government does finally end up mailing out stimulus checks I am going to request it be in gold bars and not dollars. By the time I get the check it will be worth less then when they sent it.,,,NorthmanTrader,,0,0,1,https://twitter.com/PaulRizzo504/status/1238152408045441024
Thu Mar 12 17:16:43 +0000 2020,543761210,MimiTexasAngel,,#MedicareForAll #KatiePorter #testing #COVD19 we have 80+ million uninsured or under insured ~ #Stimulus we will need #Checks to pay our bills if we can not work ~ .@SpeakerPelosi .@senatemajldr pass #M4A #Americans if not now #WHEN,#MedicareForAll #KatiePorter #testing #COVD19 #Stimulus #Checks #M4A #Americans #WHEN,@SpeakerPelosi @senatemajldr,mmcauliff,https://twitter.com/mmcauliff/status/1238147785842712577,0,0,1,https://twitter.com/MimiTexasAngel/status/1238151950321008643
Thu Mar 12 17:16:19 +0000 2020,259354209,GarethSoloway,,Check that. A total of $1.5 Trillion. Good start but need more and also Federal Gov't stimulus (targeted).,,,,,1,0,8,https://twitter.com/GarethSoloway/status/1238151850441887744
Thu Mar 12 17:13:31 +0000 2020,21925777,s500rick,,Won’t they Pump a stimulus check to the working man .. always pumping money to those who like to gamble with it....,,,AliVelshi,,0,0,0,https://twitter.com/s500rick/status/1238151145903841280
Thu Mar 12 17:07:06 +0000 2020,4592164692,masonmilla,,"It's not just Republicans, although it is mostly them. Pelosi shut down the option of sending checks to all Americans as stimulus, which was done after 2008. We absolutely can't afford austerity when a recession is starting - it literally costs money to be fiscally conservative. ",,,,,1,0,0,https://twitter.com/masonmilla/status/1238149528710270977
Thu Mar 12 17:04:18 +0000 2020,35611025,boss_brad,,"In what way will a payroll tax cut help? If you're sick you're quarantined and not getting a payroll check. Payroll taxes fund social security and Medicare. So the headline should read ""Trump wants to provide stimulus by raping Social Security and Medicare",,,barista_diva,,0,0,1,https://twitter.com/boss_brad/status/1238148827883896832
Thu Mar 12 17:03:26 +0000 2020,131771005,Cmohit,,Check data again we are among the worst performing not the only worst performing. This is capitulation turned into a panic selling but I still say that fiscal stimulus is not the answer and LTCG cut won't have any major impact in this kind of bear market,,,RenukaJain6,,0,1,3,https://twitter.com/Cmohit/status/1238148608278462464
Thu Mar 12 17:01:14 +0000 2020,631775136,MikeSams331,,"Is it boredom or is it FOMO? I’ve learned to appreciate the down times, the quiet times. I don’t require constant stimulus now. Check out ⁦@manoushz⁩’s book, #BoredandBrilliant, if you want to learn more about boredom &amp; the brain. It’s a good read! @calm #dailycalm #NOFOMO",#BoredandBrilliant #dailycalm #NOFOMO,@manoushz @calm,,,0,0,4,https://twitter.com/MikeSams331/status/1238148055003795457
Thu Mar 12 17:00:07 +0000 2020,16980327,newsjunkie523,,"Pelosi drags her feet on protecting Americans and saving their life savings. Yeah, she cares about who writes her pay check. How long will it take her to call a vote for a stimulus? She's busy calling out Rep McCarthy for calling it the Chinese virus.",,,seanmdav,,0,2,1,https://twitter.com/newsjunkie523/status/1238147772198653952
Thu Mar 12 16:58:40 +0000 2020,76105892,ThatCoolBlkNerd,,"George Bush was walk street friendly much more than Biden, he gave a stimulus check to Americans and Bush is garbage. It’s like some of y’all just started following politics in 2016 and learn everything else from hot takes on here. Saying Biden and Trump are equal is idiotic",,,KenTFoss,,0,0,0,https://twitter.com/ThatCoolBlkNerd/status/1238147406400757760
Thu Mar 12 16:42:29 +0000 2020,15102083,goddess007,,"Hey, dumb ass, it is stupid. A stimulus check makes more sense to energize the economy, but you're such a moron, you won't do it. ",,,realDonaldTrump,https://twitter.com/realDonaldTrump/status/1238046001744826369,0,0,0,https://twitter.com/goddess007/status/1238143336784916481
Thu Mar 12 16:40:46 +0000 2020,34879215,samnyeve,,How about trying one off stimulus checks like Bush2 did? Everyone gets equal amount instead of the already 'well off' getting even more from the payroll tax cut. Would be more useful and have an immediate effect than a $10/$15 a fortnight paycheck gain for the majority of folks.,,,realDonaldTrump,,0,0,0,https://twitter.com/samnyeve/status/1238142905153355776
Thu Mar 12 16:32:11 +0000 2020,2821350850,momupdated,,Nope. There should be stimulus checks.,,,PatticusFinchy,,0,2,1,https://twitter.com/momupdated/status/1238140745246052352
Thu Mar 12 16:16:03 +0000 2020,822338631889104896,JohnHeide2,,"Mr. @POTUS @realDonaldTrump, CC: @HouseGOP, @SenateGOP I don't agree with a payroll tax cut! A payroll tax cut helps the rich more than it helps the poor! A payroll tax cut ONLY if you limit it to income of $100,000.00 max! A stimulus check would be better based on income!! ",,@POTUS @realDonaldTrump @HouseGOP @SenateGOP,,,0,0,0,https://twitter.com/JohnHeide2/status/1238136682093760512
Thu Mar 12 16:00:39 +0000 2020,822338631889104896,JohnHeide2,,"Mr. @POTUS @realDonaldTrump, CC: @HouseGOP, @SenateGOP I don't agree with a payroll tax cut! A payroll tax cut helps the rich more than it helps the poor! A payroll tax cut ONLY if you limit it to income of $100,000.00 max! A stimulus check would be better based on income! ",,@POTUS @realDonaldTrump @HouseGOP @SenateGOP,,,0,0,0,https://twitter.com/JohnHeide2/status/1238132809346084867
Thu Mar 12 15:55:47 +0000 2020,25943327,smoothbrother86,,"Soooooo..when they giving out them stimulus checks, after or while this crisis is still going.. ",,,,,0,0,1,https://twitter.com/smoothbrother86/status/1238131584773079041
Thu Mar 12 15:53:50 +0000 2020,123600867,MERMAID4U2LUV,,@POTUS We need financial help! Please explain how to get help relief to buy supplies for cleaning supplies.... food in our houses. We need a Nationwide stimulus check ASAP! We need to survive with money. I’m in paranoia shock.... I’m asthmatic and I’m feeling flu like. #HELP,#HELP,@POTUS,,,0,0,0,https://twitter.com/MERMAID4U2LUV/status/1238131091166371840
Thu Mar 12 15:41:04 +0000 2020,597258519,NealRoth,,"Yes, and is there a way to incorporate COVID19 testing at the polls? Get your stimulus check when you vote?",,,PreetBharara,,0,0,0,https://twitter.com/NealRoth/status/1238127881387040769
Thu Mar 12 15:38:07 +0000 2020,2424446995,MyShanenimia,,"Timing is critical. If gov't handed me a check right now, it wouldn't change my spending behavior. Once apex of fear/panic is realized, the send out the fiscal stimulus",,,jimcramer,,0,0,0,https://twitter.com/MyShanenimia/status/1238127139192549376
Thu Mar 12 15:37:56 +0000 2020,1187944033085247490,JulieNewago,,#OnetrueAmerican I would like to see Mass testing. I would like to see schools closed until after spring break. I would like to see everyone sick or quarantined to get a stimulus check. And I would like Donald Trump to shut up!,#OnetrueAmerican,,,,0,0,0,https://twitter.com/JulieNewago/status/1238127091054514176
Thu Mar 12 15:33:44 +0000 2020,292779390,3firsts,,"spec fic pitch: To stave off recession, congress passes stimulus bill mailing every US resident a large check. Checks arrive on the same day, and americans rush to banks to cash them, crammed for hours into the few remaining branches. The virus mutates rapidly, civilization ends.",,,,,0,0,0,https://twitter.com/3firsts/status/1238126034626772992
Thu Mar 12 15:32:57 +0000 2020,1085363856866754560,SlvBandit,,"I longed, but hope others made what decision is best for them. I still lean toward a currency crisis once they step in to try to stop the bleeding with stimulus checks, free money, hell Jim Cramer even said the government should suspend tax collection...",,,BTC_JackSparrow,,0,0,1,https://twitter.com/SlvBandit/status/1238125836353654784
Thu Mar 12 15:26:31 +0000 2020,25391989,dansmithphd,,On what are people gonna spend their fiscal stimulus checks?,,,,,1,0,0,https://twitter.com/dansmithphd/status/1238124220007305216
Thu Mar 12 15:22:13 +0000 2020,1198230343,Nick_Lamparelli,,I am all for a payroll tax cut AND a check in the mail (for real people not banks). I just wish we had closer to a balanced budget. The already astronomical deficit and debt make me worried about a future crises where stimulus no longer works,,,InsuranceEleph1,,1,0,1,https://twitter.com/Nick_Lamparelli/status/1238123135175516160
Thu Mar 12 15:22:08 +0000 2020,1602772970,mikesamonek,,Why not just hand out stimulus checks like Bush did? Even easier and doesn't discriminate against people who lose their jobs/get furloughed and don't qualify for UI.,,,JWCM,,0,0,0,https://twitter.com/mikesamonek/status/1238123115072249863
Thu Mar 12 15:20:17 +0000 2020,28017950,blackchild140,,@MSNBC so @larry_kudlow looked like he was sleepy during the Corona briefing and damn sure didn't give any financial ease with those dreamy ass proposals. The payroll tax is a drip in a bucket. Get those Bush stimulus checks cut. Damn do we need to become Republicans to show you,,@MSNBC @larry_kudlow,,,0,0,0,https://twitter.com/blackchild140/status/1238122648988790784
Thu Mar 12 15:13:32 +0000 2020,3153009737,BoogerKlaus,,"Don't put a lot of ""stimulus"" in the virus bill Get the masks out Get plans to help low income who can't work That's plenty We can't give everyone paid sick leave some already have it some can already afford it @realDonaldTrump @SenateMajLdr @GOPLeader Don't hand out blank check",,@realDonaldTrump @senatemajldr @GOPLeader,,,0,0,0,https://twitter.com/BoogerKlaus/status/1238120949578444800
Thu Mar 12 15:09:55 +0000 2020,1229245361648095233,vivuauto,,"Check out new work on my @Behance profile: ""MUI NE TAXI GROUP - Biggest Stimulus Promotion"" ",,@Behance,,http://be.net/gallery/93664181/MUI-NE-TAXI-GROUP-Biggest-Stimulus-Promotion,0,0,0,https://twitter.com/vivuauto/status/1238120041381388290
Thu Mar 12 15:00:46 +0000 2020,447061276,apppro1,,@realDonaldTrump @RepMarkMeadows @VP @GOPLeader @senatemajldr @RepLeeZeldin @RandPaul @SenTomCotton @Jim_Jordan @mitchellvii @WhiteHouse @stevenmnuchin1 This is what is being discussed?? To hand out stimulus checks to ILLEGALS in the hotel cruise airline business??? ,,@realDonaldTrump @RepMarkMeadows @VP @GOPLeader @senatemajldr @RepLeeZeldin @RandPaul @SenTomCotton @Jim_Jordan @mitchellvii @WhiteHouse @stevenmnuchin1,apppro1,https://twitter.com/apppro1/status/1238115646212321284,0,0,0,https://twitter.com/apppro1/status/1238117736070463491
Thu Mar 12 14:56:47 +0000 2020,788378043224059904,maxberry0509,,"Please shut everything down for two weeks let’s stop this let’s not wait until it’s out of control give a stimulus check $500 a week to those making under 35,000 a year! Let’s stop this NOW",,,newtgingrich,,0,0,0,https://twitter.com/maxberry0509/status/1238116736135806977
Thu Mar 12 14:56:04 +0000 2020,2821350850,momupdated,,"@TheDemocrats This aid package repeats some of the mistakes that were made in the face of the global economic meltdown. Nothing in the aid package will immediately fix things for people. People need cash - there should be some sort of ""stimulus"" checks.",,@TheDemocrats,,,0,0,0,https://twitter.com/momupdated/status/1238116556652998656
Thu Mar 12 14:52:27 +0000 2020,447061276,apppro1,,"@Varneyco @SusanLiTV @lizpeek JPMorgan wants us to GIVE stimulus checks for people who are tested positive to ""black market"" workers!!! In other words we should go into debt to give checks to ILLEGALS???? OUTRAGEOUS",,@Varneyco @SusanLiTV @lizpeek,,,0,0,0,https://twitter.com/apppro1/status/1238115646212321284
Thu Mar 12 14:52:06 +0000 2020,2821350850,momupdated,,"There should be direct monies. ""stimulus"" checks - none of these measures will immediately meet the needs of a number of demographics. @HouseDemocrats",,@HouseDemocrats,RepSylviaGarcia,,0,0,3,https://twitter.com/momupdated/status/1238115558517661699
Thu Mar 12 14:49:47 +0000 2020,1141209995675090945,AMom505,,"A better suggest was given Congress by top economist, Jason Furman, that a one time stimulus check be given. For example $1000.00 per adult/$500.00 per child. George Bush did something like this in 2008. Do some research.",,,AMom505,,0,0,0,https://twitter.com/AMom505/status/1238114975446478850
Thu Mar 12 14:48:43 +0000 2020,795014956433469441,r0sey29,,Obama continued George Bush's tax cut because we were in a recession and it was for people under a certain income. He came out with stimulus checks $400 for single people and $800 for families to get us out of recession and get the economy moving again.,,,realDonaldTrump,,0,0,0,https://twitter.com/r0sey29/status/1238114705035722752
Thu Mar 12 14:48:33 +0000 2020,37723353,DKThomp,,yep. Bush stimulus on steroids. just saying direct universal checks aren't some crazy new thing. https://www.theatlantic.com/ideas/archive/2020/03/coronavirus-stimulus-now/607744/,,,JamesSurowiecki,https://www.theatlantic.com/ideas/archive/2020/03/coronavirus-stimulus-now/607744/,1,1,5,https://twitter.com/DKThomp/status/1238114662409023490
Thu Mar 12 14:46:24 +0000 2020,28734241,Kimryn,,STIMULUS CHECKS!!!,,,realDonaldTrump,,0,0,0,https://twitter.com/Kimryn/status/1238114122581016578
Thu Mar 12 14:44:58 +0000 2020,22278466,ondinemonet,,Excellent idea! A stimulus check would help as well.,,,MeinNYC2,,0,0,2,https://twitter.com/ondinemonet/status/1238113761203896320
Thu Mar 12 14:39:37 +0000 2020,825836058520719362,nicrmon,,"Australian Government: here's a 2.5 B emergency package, here's an 11 Billion dollar stimulus package that includes money for everyone Canadian Government: here's a 1B emergency package that includes [checks notes] a 5 million boost for EI sickness benefits",,,,,0,0,0,https://twitter.com/nicrmon/status/1238112415545425920
Thu Mar 12 14:34:37 +0000 2020,1107614940121255937,sojoehuff,,"During the last stimulus, I did not get a check because I am retired and had no Earned Income. Is this a proposed repeat? Well, it may further endanger seniors, the most vulnerable who won't be eligible.",,,chrislhayes,,0,0,0,https://twitter.com/sojoehuff/status/1238111158344843264
Thu Mar 12 14:29:33 +0000 2020,2821350850,momupdated,,"This is why aid should include stimulus checks. All the other stuff on the table will give no immediate relief and nothing for homeless, gig employed or disabled that were refused SSI &amp; SSDI. ",,,anyazoledz,https://twitter.com/anyazoledz/status/1238087560158744581,0,0,1,https://twitter.com/momupdated/status/1238109880197599232
Thu Mar 12 14:27:53 +0000 2020,733016843011645441,algernon_austin,,"Additional #Covid_19 policies: Plans for a progressive economic stimulus. Checks of $2000 per adult, $1000 per child and phasing out at higher incomes from @joshbivens_DC 3/5",#Covid_19,@joshbivens_DC,,https://www.epi.org/blog/getting-serious-about-the-economic-response-to-covid-19/,1,5,10,https://twitter.com/algernon_austin/status/1238109464236089344
Thu Mar 12 14:21:24 +0000 2020,253544878,AtlantisSays,,"i think people forget that shortly after the stimulus checks went out gas, milk, and other basics shot up in prices. not helpful to those already struggling",,,,,0,0,0,https://twitter.com/AtlantisSays/status/1238107831607463937
Thu Mar 12 14:20:05 +0000 2020,129713128,N8JRP,,@POTUS shut the country down! Enact loan forgiveness on mortgages. Send out stimulus checks now! What are you waiting for?,,@POTUS,,,0,0,0,https://twitter.com/N8JRP/status/1238107499137548288
Thu Mar 12 14:14:18 +0000 2020,2503615802,fostej82,,"but just wait! i don't doubt it will be claimed as victory and ""making america great again"" when it bottoms. then a stimulus check to buy buy buy! we need a LOT more blue.",,,Libralady13,,0,0,0,https://twitter.com/fostej82/status/1238106043370143747
Thu Mar 12 14:01:48 +0000 2020,55823843,rj_deacon,,"We need more than that! Unemployment benefits, paid sick days, stimulus check, this is HUGE and we need it now",,,marcorubio,,2,3,13,https://twitter.com/rj_deacon/status/1238102899554746373
